artist_track,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Arctic Monkeys - Body paint,77.0,290584,0.0,0.56,0.313,7.0,-11.653,0,0.0627,0.567,0.0,0.0767,0.254,144.745,4
"Vtornik, Phonk - Money rain - phonk remix",77.0,150941,1.0,0.936,0.791,6.0,-3.605,1,0.235,0.355,0.00628,0.168,0.746,102.02,4
Selena Gomez & The Scene - Who says,77.0,195613,0.0,0.682,0.927,4.0,-2.915,1,0.0479,0.0843,0.0,0.149,0.744,101.019,4
The Jackson 5 - I want you back,77.0,176333,0.0,0.469,0.538,8.0,-13.559,1,0.0571,0.305,0.00012,0.37,0.886,196.605,4
Alex & Sierra - Little do you know,77.0,185200,0.0,0.5,0.292,0.0,-8.554,1,0.0323,0.746,0.0,0.188,0.37,145.879,4
Taylor Swift - Love story,77.0,236266,0.0,0.617,0.741,2.0,-3.97,1,0.0311,0.131,0.0,0.0772,0.306,118.984,4
Bonnie Tyler - Total eclipse of the heart,77.0,267360,0.0,0.431,0.723,8.0,-5.887,1,0.0568,0.145,0.0,0.374,0.19,130.141,4
Vaultboy - Everything sucks,77.0,115401,1.0,0.76,0.371,6.0,-8.964,1,0.0531,0.00772,0.0,0.0785,0.653,138.023,4
The Vamps - Somebody to you,77.0,185097,0.0,0.526,0.818,3.0,-5.952,1,0.0358,0.0587,0.0,0.333,0.896,171.96,4
Pablo Alborán - Saturno,77.0,253760,0.0,0.278,0.572,7.0,-8.295,1,0.0407,0.392,0.0,0.063,0.311,95.351,3
Zoe Wees - Control,77.0,230880,0.0,0.599,0.465,4.0,-4.95,1,0.0314,0.643,1.57e-06,0.149,0.0678,113.82,4
"Carlos Baute, Marta Sánchez - Colgando en tus manos",77.0,230280,0.0,0.836,0.637,6.0,-4.803,1,0.0367,0.535,0.0,0.129,0.875,120.025,4
La Oreja De Van Gogh - Rosas,77.0,236506,0.0,0.783,0.685,9.0,-5.008,1,0.0271,0.627,3.49e-06,0.108,0.54,107.01,4
Weezer - Say it ain't so,77.0,258826,0.0,0.634,0.551,3.0,-7.136,1,0.0352,0.00737,1.82e-05,0.07,0.453,151.779,4
"Blackstreet, Dr. Dre, Queen Pen - No diggity",77.0,304600,0.0,0.867,0.646,1.0,-4.674,0,0.288,0.303,0.0,0.279,0.67,88.634,4
Rachel Platten - Fight song,77.0,204013,0.0,0.564,0.714,7.0,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924,4
Dolly Parton - 9 to 5,77.0,162466,0.0,0.554,0.783,6.0,-5.852,1,0.0457,0.416,1.54e-06,0.631,0.813,105.39,4
Linkin Park - Faint,77.0,162600,0.0,0.554,0.978,4.0,-3.554,1,0.131,0.111,0.0,0.0731,0.594,135.095,4
"Jack Harlow, Drake - Churchill downs",77.0,309327,1.0,0.71,0.522,11.0,-9.102,1,0.36,0.615,0.0,0.11,0.37,96.448,4
Kodaline - Brother,77.0,203186,0.0,0.519,0.625,10.0,-5.909,1,0.0482,0.349,0.0,0.121,0.21,120.103,4
"Kina, Adriana Proenza - Can we kiss forever?",77.0,187931,0.0,0.522,0.128,4.0,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,4
Walker Hayes - Fancy like,77.0,161853,0.0,0.647,0.765,1.0,-6.459,1,0.06,0.111,0.0,0.315,0.855,79.994,4
Mrs. Green Apple - ダンスホール,77.0,203149,0.0,0.736,0.695,7.0,-3.87,1,0.0468,0.0209,0.0,0.0517,0.784,109.976,4
Eagles - Take it easy - 2013 remaster,77.0,211577,0.0,0.575,0.67,7.0,-10.39,1,0.0318,0.343,4.95e-06,0.129,0.74,139.191,4
Alicia Keys - Girl on fire,77.0,224920,0.0,0.482,0.706,9.0,-5.762,1,0.0607,0.135,0.00106,0.105,0.144,92.513,4
Limp Bizkit - Break stuff,77.0,166706,1.0,0.432,0.884,8.0,-6.659,1,0.13,0.0127,0.000527,0.166,0.624,108.948,4
Adele - Make you feel my love,77.0,212040,0.0,0.317,0.172,10.0,-10.636,1,0.0326,0.907,0.000383,0.105,0.0963,65.18,3
Surfaces - Sunday best,77.0,158571,0.0,0.878,0.525,5.0,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022,4
Arctic Monkeys - There’d better be a mirrorball,77.0,265798,0.0,0.513,0.369,3.0,-10.899,1,0.0307,0.634,0.0139,0.186,0.311,72.062,4
"Kygo, Selena Gomez - It ain't me",77.0,220780,0.0,0.64,0.533,0.0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,4
Pinkfong - Baby shark,77.0,80927,0.0,0.829,0.886,8.0,-1.746,1,0.112,0.259,0.0,0.0559,0.777,115.056,4
Billie Eilish - You should see me in a crown,77.0,180952,0.0,0.678,0.533,4.0,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,4
Dr. Dog - Where'd all the time go?,77.0,234800,0.0,0.454,0.82,2.0,-4.193,1,0.0567,0.132,0.000969,0.115,0.575,166.303,4
"Ap Dhillon, Shinda Kahlon, Gurinder Gill, Gminxr - Insane",77.0,206060,0.0,0.796,0.572,8.0,-7.03,0,0.0545,0.416,2.55e-05,0.0975,0.304,98.967,4
Slipknot - Before i forget,77.0,278600,0.0,0.291,0.974,6.0,-2.997,0,0.171,0.0177,5.44e-06,0.886,0.348,134.724,4
"Surf Mesa, Emilee - Ily",77.0,176546,0.0,0.674,0.774,11.0,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,4
The Killers - When you were young,77.0,220426,0.0,0.467,0.988,11.0,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433,4
Sidhu Moose Wala - The last ride,77.0,262247,0.0,0.792,0.647,10.0,-5.447,0,0.334,0.0299,0.0,0.119,0.638,89.029,4
"Witt Lowry, Ava Max - Into your arms",77.0,186022,1.0,0.504,0.788,3.0,-4.113,0,0.215,0.0134,0.0,0.363,0.228,170.039,4
Lou Bega - Mambo no. 5,77.0,220293,0.0,0.622,0.807,5.0,-6.752,0,0.408,0.103,0.0,0.306,0.892,174.06,4
Don Henley - The boys of summer,77.0,288733,0.0,0.516,0.549,6.0,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941,4
Anuel Aa - Brother,77.0,209578,1.0,0.592,0.625,10.0,-6.203,0,0.2,0.618,9.71e-05,0.287,0.555,166.018,4
Bee Gees - Stayin' alive,77.0,92866,0.0,0.707,0.535,10.0,-19.793,0,0.0436,0.113,0.00615,0.0884,0.641,103.644,4
Darci - On my own,77.0,171692,1.0,0.767,0.593,4.0,-5.901,1,0.0413,0.0324,4.5e-06,0.0878,0.579,130.007,4
Lil Nas X - Old town road,77.0,113000,0.0,0.907,0.53,1.0,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,4
Pixies - Where is my mind?,77.0,229226,0.0,0.513,0.442,4.0,-13.529,1,0.0343,0.00731,0.000838,0.0878,0.243,81.201,4
System Of A Down - B.y.o.b.,77.0,255466,1.0,0.538,0.981,1.0,-2.688,0,0.14,0.00662,0.0,0.219,0.711,101.414,4
Clinton Kane - I guess i'm in love,77.0,204093,0.0,0.422,0.34,0.0,-6.577,1,0.0351,0.877,1.77e-05,0.149,0.223,77.213,4
Rammstein - Deutschland,77.0,322339,0.0,0.521,0.895,7.0,-5.242,1,0.0442,5.54e-05,0.349,0.0985,0.237,120.117,4
Adolescent'S Orquesta - Virgen,77.0,271766,0.0,0.662,0.776,8.0,-4.707,1,0.0457,0.715,0.000411,0.106,0.724,90.838,4
Charlie Puth - Light switch,77.0,187703,0.0,0.69,0.626,6.0,-5.693,1,0.306,0.105,0.000335,0.0881,0.912,184.009,4
"Bad Bunny, El Alfa - La romana",77.0,300579,1.0,0.655,0.725,0.0,-5.497,1,0.188,0.0327,0.00264,0.0611,0.326,125.8,4
Muni Long - Hrs & hrs,77.0,204316,1.0,0.523,0.521,6.0,-4.746,1,0.159,0.607,0.0,0.107,0.661,133.953,3
The Rolling Stones -  satisfaction - mono version,77.0,222813,0.0,0.723,0.863,2.0,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,4
Jimi Hendrix - All along the watchtower,77.0,240800,0.0,0.438,0.805,8.0,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,4
"Fall Out Boy - Dance, dance",77.0,180266,0.0,0.622,0.961,11.0,-3.198,0,0.154,0.00523,0.0,0.0854,0.449,114.452,4
Madrigal - Seni dert etmeler,77.0,188500,0.0,0.552,0.608,5.0,-11.211,0,0.0274,0.148,2.05e-05,0.332,0.835,88.002,4
The Cure - Boys don't cry,77.0,155973,0.0,0.462,0.836,11.0,-5.766,0,0.0621,0.00517,0.0,0.18,0.671,168.766,4
Lynyrd Skynyrd - Free bird,77.0,547106,0.0,0.249,0.834,0.0,-8.21,1,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223,4
The Cure - Friday i'm in love,77.0,215160,0.0,0.526,0.763,0.0,-12.663,0,0.0341,0.00126,6.75e-05,0.359,0.514,136.205,4
Blink-182 - First date,77.0,171533,0.0,0.579,0.928,0.0,-4.344,1,0.0411,0.000715,0.0,0.18,0.882,95.594,4
The Smiths - This charming man - 2011 remaster,77.0,162920,0.0,0.611,0.846,11.0,-5.9,1,0.0436,0.00509,0.0,0.0784,0.751,103.912,4
The Rolling Stones - Gimme shelter,77.0,270773,0.0,0.634,0.63,1.0,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,4
Everybody Loves An Outlaw - I see red,77.0,230613,0.0,0.509,0.448,4.0,-7.552,0,0.0357,0.00713,0.0137,0.244,0.221,156.909,3
Mitski - Me and my husband,77.0,137141,0.0,0.497,0.638,1.0,-5.31,1,0.0274,0.0467,0.0,0.385,0.77,172.01,4
Zz Top - La grange - 2005 remaster,77.0,230480,0.0,0.545,0.64,4.0,-9.937,0,0.224,0.00249,0.0304,0.196,0.606,80.544,4
"Snoop Dogg, Pharrell Williams - Drop it like it's hot",77.0,266066,1.0,0.888,0.632,1.0,-3.872,1,0.219,0.19,0.0,0.101,0.662,91.979,4
The Smiths - Heaven knows i'm miserable now - 2011 remaster,77.0,215760,0.0,0.609,0.759,6.0,-4.862,1,0.0276,0.028,0.0,0.183,0.774,114.045,4
"All Time Low - Dear maria, count me in",77.0,182826,0.0,0.459,0.895,2.0,-3.126,1,0.0805,0.00725,0.0,0.206,0.572,181.04,4
Blackpink - As if it's your last,77.0,213264,0.0,0.786,0.852,8.0,-2.687,1,0.0813,0.0687,0.0,0.0759,0.455,125.036,4
Blackpink - Boombayah,77.0,240793,0.0,0.661,0.836,5.0,-3.164,0,0.059,0.00268,0.0,0.497,0.396,124.952,4
Cyril Kamer - Cinderella,77.0,193124,1.0,0.793,0.694,5.0,-5.731,0,0.0426,0.13,0.0,0.0836,0.484,127.971,4
Beabadoobee - The perfect pair,77.0,177533,0.0,0.634,0.663,11.0,-6.818,1,0.0331,0.433,0.124,0.102,0.6,146.053,4
Joan Jett & The Blackhearts - I love rock 'n roll,77.0,175173,0.0,0.535,0.716,4.0,-5.025,1,0.0431,0.326,0.0,0.659,0.901,94.379,4
Bryan Adams - Heaven,77.0,243360,0.0,0.382,0.589,9.0,-7.315,0,0.0267,0.0465,0.0,0.122,0.335,140.059,4
Blink-182 - I miss you,77.0,227250,0.0,0.423,0.714,11.0,-8.295,1,0.045,0.00113,6.28e-06,0.0855,0.593,110.017,4
Billie Eilish - Your power,77.0,245896,0.0,0.632,0.284,9.0,-14.025,0,0.0801,0.932,0.000476,0.233,0.208,129.642,4
"Sebastian Yatra, Myke Towers - Pareja del año",77.0,195053,0.0,0.715,0.622,4.0,-5.102,0,0.046,0.163,0.0,0.0948,0.808,80.015,4
Blackpink - Yeah yeah yeah,77.0,178923,0.0,0.732,0.555,1.0,-7.902,0,0.034,0.00522,4.65e-06,0.0586,0.65,124.011,4
"Ellie Goulding, Speed Radio - Lights - sped up version",77.0,190053,0.0,0.653,0.836,10.0,-5.626,0,0.0457,0.0452,0.299,0.1,0.804,133.182,4
The Offspring - Self esteem,77.0,257826,0.0,0.488,0.862,0.0,-7.595,1,0.0476,0.0204,0.0,0.359,0.706,104.56,4
Salvia Palth - I was all over her,77.0,161462,0.0,0.529,0.353,7.0,-12.835,1,0.0292,0.788,0.853,0.116,0.0601,104.557,4
Survivor - Eye of the tiger,77.0,245640,0.0,0.817,0.599,0.0,-9.249,0,0.0328,0.132,0.000311,0.0873,0.548,108.873,4
Cutting Crew -  died in your arms,77.0,280400,0.0,0.625,0.726,11.0,-11.402,0,0.0444,0.0158,0.000169,0.0625,0.507,124.945,4
"Fun., Janelle Monáe - We are young",77.0,250626,0.0,0.378,0.638,10.0,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,4
"J Balvin, Maria Becerra - Qué más pues?",77.0,217360,0.0,0.903,0.817,8.0,-3.972,1,0.095,0.0272,0.000311,0.242,0.732,102.014,4
Le Sserafim - Sour grapes,77.0,196540,0.0,0.779,0.801,6.0,-5.564,0,0.0457,0.395,0.0,0.108,0.72,139.998,4
"Rvfv, Rels B - Mi luz",77.0,168000,0.0,0.705,0.526,6.0,-6.359,1,0.327,0.509,0.000106,0.0742,0.671,200.031,4
Stray Kids - Taste,77.0,216120,0.0,0.626,0.623,6.0,-5.718,0,0.0653,0.0559,0.0,0.199,0.123,140.209,4
Xxxtentacion - I don't wanna do this anymore,77.0,87560,1.0,0.433,0.778,4.0,-7.681,1,0.041,0.843,0.0,0.139,0.764,114.208,4
Kiss - Rock and roll all nite,77.0,168840,0.0,0.654,0.929,1.0,-5.906,1,0.0998,0.0468,0.0,0.0539,0.902,144.774,4
Mgmt - Electric feel,77.0,229640,0.0,0.763,0.803,1.0,-3.713,1,0.0351,0.0709,0.285,0.348,0.561,103.04,3
No Doubt - Don't speak,77.0,263560,0.0,0.52,0.709,5.0,-7.125,0,0.0352,0.247,1.78e-05,0.18,0.536,76.039,4
My Chemical Romance - I'm not okay,77.0,186480,1.0,0.21,0.94,9.0,-3.427,1,0.123,0.00602,0.0,0.269,0.255,179.722,4
J-Hope - More,77.0,180022,0.0,0.783,0.722,2.0,-4.864,1,0.0357,0.00537,0.00209,0.105,0.306,97.031,4
Imagine Dragons - On top of the world,77.0,192280,0.0,0.631,0.924,0.0,-5.589,1,0.146,0.0841,3.59e-06,0.084,0.755,100.045,4
Billy Joel - Piano man,77.0,339000,0.0,0.331,0.55,0.0,-6.483,1,0.0272,0.605,3.96e-06,0.192,0.429,177.734,3
Soundgarden - Black hole sun,77.0,318586,0.0,0.35,0.828,6.0,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,4
Led Zeppelin - Whole lotta love - 1990 remaster,77.0,333893,0.0,0.412,0.902,9.0,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,4
Public - Make you mine,77.0,232906,0.0,0.606,0.799,9.0,-4.452,1,0.0261,0.0128,0.0,0.15,0.638,103.014,4
Green Day - Good riddance,77.0,153466,1.0,0.475,0.432,7.0,-7.844,1,0.0302,0.183,0.0,0.161,0.648,94.605,4
Green Day - Boulevard of broken dreams,77.0,262333,1.0,0.496,0.682,8.0,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,4
"2Pac, Big Syke - All eyez on me",77.0,307773,1.0,0.872,0.723,1.0,-5.968,1,0.247,0.0293,0.0,0.327,0.843,93.279,4
"Jhayco, Anuel Aa - Ley seca",77.0,263253,0.0,0.759,0.842,8.0,-3.758,1,0.096,0.101,0.0,0.134,0.584,105.059,4
"Lil Peep, Lil Tracy - White tee",77.0,132226,1.0,0.798,0.528,11.0,-8.908,1,0.042,0.293,1e-06,0.0727,0.728,149.995,4
John Lennon - Imagine - remastered 2010,77.0,187866,0.0,0.547,0.257,0.0,-12.358,1,0.0252,0.907,0.183,0.0935,0.169,75.752,4
Phantogram - Black out days,77.0,227160,0.0,0.542,0.795,4.0,-3.63,0,0.0368,0.00506,0.019,0.0851,0.431,92.234,4
Mabel - Don't call me up,77.0,178480,0.0,0.674,0.881,9.0,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,4
"Kenny Loggins - Danger zone - from ""top gun"" original soundtrack",77.0,215133,0.0,0.544,0.897,3.0,-6.056,0,0.0471,0.241,0.0,0.13,0.647,157.17,4
Avicii - Hey brother,77.0,255093,0.0,0.545,0.78,7.0,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,4
Phoebe Bridgers - Motion sickness,77.0,229760,0.0,0.651,0.546,1.0,-9.021,1,0.0357,0.774,0.0437,0.0842,0.623,107.021,4
The Beatles - Let it be - remastered 2009,77.0,243026,0.0,0.443,0.403,0.0,-8.339,1,0.0322,0.631,0.0,0.111,0.41,143.462,4
The Beatles - Come together - remastered 2009,77.0,259946,0.0,0.533,0.376,9.0,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,4
"David Guetta, Akon - Sexy bitch",77.0,195853,1.0,0.813,0.627,11.0,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,4
"David Guetta, Kid Cudi - Memories",77.0,210853,0.0,0.546,0.916,8.0,-3.932,1,0.255,0.00144,4.34e-06,0.251,0.375,129.983,4
"Dj Snake, Ozuna, Megan Thee Stallion, Lisa - Sg",77.0,225600,1.0,0.8,0.837,6.0,-2.807,0,0.0491,0.00406,0.00313,0.0904,0.702,100.015,4
"Hailee Steinfeld, Alesso, Florida Georgia Line, Watt - Let me go",77.0,174800,0.0,0.664,0.708,8.0,-4.154,1,0.0474,0.0337,0.0,0.0841,0.742,103.07,4
Leehi - Only,77.0,240906,0.0,0.536,0.296,5.0,-7.451,1,0.0346,0.892,0.0,0.0873,0.151,122.907,3
"Jbee, Mixtape Madness - Next up - s4-e2, pt. 1",77.0,120839,1.0,0.54,0.585,8.0,-7.563,0,0.309,0.198,0.0,0.147,0.516,100.289,3
M.I.A. - Paper planes,77.0,205200,0.0,0.447,0.848,2.0,-6.175,1,0.222,0.033,7.46e-05,0.65,0.485,172.253,4
Paloma Faith - Only love can hurt like this - slowed down version,77.0,257743,0.0,0.554,0.854,6.0,-6.263,0,0.0567,0.102,9.26e-05,0.554,0.387,82.012,4
"Duke & Jones, Louis Theroux - Jiggle jiggle",77.0,97208,0.0,0.864,0.412,1.0,-5.886,1,0.273,0.458,0.00087,0.124,0.654,99.992,4
Bôa - Duvet,77.0,203600,0.0,0.583,0.888,11.0,-9.414,0,0.0349,0.191,4.58e-05,0.0936,0.706,93.206,4
"Kygo, Conrad Sewell - Firestone",77.0,271640,0.0,0.704,0.634,11.0,-7.374,0,0.0428,0.393,3.17e-05,0.0952,0.411,113.927,4
Strawberry Guy - Mrs magic,77.0,208500,0.0,0.471,0.634,8.0,-7.406,1,0.031,0.159,0.365,0.374,0.366,132.542,4
Kansas - Dust in the wind,78.0,206266,0.0,0.475,0.322,7.0,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,4
Marina - Bubblegum bitch,78.0,154666,1.0,0.495,0.856,0.0,-5.123,0,0.0311,0.000219,0.0,0.103,0.609,158.024,4
"Ariana Grande, The Weeknd - Love me harder",78.0,236133,0.0,0.472,0.714,1.0,-4.389,0,0.0334,0.00937,0.0,0.0764,0.24,98.992,4
"Topic, A7S - Breaking me",78.0,166793,0.0,0.789,0.72,8.0,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,4
Linkin Park - One step closer,78.0,157333,0.0,0.492,0.969,9.0,-4.419,1,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136,4
Ac/Dc - T.n.t.,78.0,214666,0.0,0.754,0.759,9.0,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366,4
Darius Rucker - Wagon wheel,78.0,298373,0.0,0.537,0.66,9.0,-7.174,1,0.0296,0.455,0.0,0.135,0.574,148.096,4
Lil Peep - Save that shit,78.0,231546,1.0,0.534,0.583,2.0,-8.672,1,0.0288,0.0262,0.0,0.421,0.145,106.0,4
The Killers - Somebody told me,78.0,197200,0.0,0.497,0.97,10.0,-4.851,0,0.0836,9.04e-05,0.000674,0.101,0.689,138.081,4
"Annenmaykantereit, Giant Rooks - Tom's diner",78.0,269333,0.0,0.68,0.428,6.0,-8.107,0,0.135,0.376,0.000344,0.355,0.334,98.222,4
Sam Smith - Fire on fire,78.0,246735,0.0,0.584,0.408,1.0,-7.356,0,0.0461,0.476,0.0,0.18,0.333,115.129,4
Enhypen - Polaroid love,78.0,184601,0.0,0.738,0.67,7.0,-3.766,0,0.0439,0.458,0.0,0.361,0.651,138.055,4
Guns N' Roses - Don't cry,78.0,283733,0.0,0.456,0.59,11.0,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,4
Jessi - Zoom,78.0,174840,0.0,0.874,0.6,6.0,-6.064,1,0.158,0.00942,0.0,0.126,0.457,100.012,4
"6Ix9Ine, Anuel Aa - Mala",78.0,206550,1.0,0.72,0.825,5.0,-3.627,0,0.0424,0.689,0.0,0.103,0.789,100.008,4
Europe - The final countdown,78.0,310333,0.0,0.529,0.843,6.0,-6.908,0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,4
"Ariana Grande, Doja Cat - Motive",78.0,167989,1.0,0.789,0.742,10.0,-5.664,0,0.0652,0.0681,0.0,0.166,0.661,116.965,4
"Dan + Shay, Justin Bieber - 10,000 hours",78.0,167693,0.0,0.654,0.63,10.0,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991,4
Shania Twain - You're still the one,78.0,212200,0.0,0.585,0.494,3.0,-8.751,1,0.0353,0.363,0.0,0.0886,0.634,133.822,4
Green Day - Wake me up when september ends,78.0,285653,0.0,0.546,0.814,7.0,-5.146,1,0.0314,0.023,0.0,0.0972,0.146,104.98,4
Hombres G - Devuélveme a mi chica,78.0,194866,0.0,0.603,0.843,9.0,-7.597,0,0.0557,0.0031,0.0337,0.445,0.503,172.676,4
Carrie Underwood - Before he cheats,78.0,199946,0.0,0.519,0.749,6.0,-3.318,0,0.0405,0.271,0.0,0.119,0.29,147.905,4
Alessia Cara - Scars to your beautiful,78.0,230240,0.0,0.573,0.739,0.0,-5.74,1,0.129,0.0285,0.0,0.111,0.451,97.085,4
Becky G - Shower,78.0,206166,0.0,0.699,0.529,2.0,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,4
"Kane Brown, Katelyn Brown - Thank god",78.0,174560,0.0,0.738,0.455,3.0,-8.735,1,0.0352,0.695,0.0,0.107,0.441,99.945,4
"Aaron Smith, Krono, Luvli - Dancin  - krono remix",78.0,198053,0.0,0.72,0.741,10.0,-6.529,0,0.0287,0.101,1.41e-05,0.289,0.357,119.896,4
Shania Twain - Man! i feel like a woman!,78.0,234493,0.0,0.657,0.639,10.0,-7.527,1,0.0412,0.581,0.0,0.278,0.674,124.882,4
Zara Larsson - Lush life,78.0,201122,0.0,0.694,0.712,7.0,-3.923,0,0.046,0.132,0.0,0.211,0.799,98.023,4
Lisa - Money,78.0,168227,0.0,0.826,0.553,1.0,-10.121,0,0.234,0.163,4.12e-05,0.135,0.4,140.037,4
Sublime - Santeria,78.0,182746,0.0,0.682,0.765,1.0,-5.021,0,0.0395,0.0268,3.42e-05,0.188,0.567,90.807,4
Megan Moroney - Tennessee orange,78.0,223119,0.0,0.38,0.488,9.0,-6.637,1,0.029,0.126,7.23e-06,0.115,0.268,156.031,3
Ariana Grande - No tears left to cry,78.0,205920,0.0,0.699,0.713,9.0,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,4
Seventeen - _world,78.0,178453,0.0,0.709,0.809,2.0,-3.198,0,0.0541,0.312,0.0,0.0899,0.788,111.01,4
"Snoop Dogg, Wiz Khalifa, Bruno Mars - Young, wild & free",78.0,207333,1.0,0.715,0.655,0.0,-6.425,1,0.137,0.0525,0.0,0.115,0.531,95.078,4
The Mamas & The Papas - California dreamin' - single version,78.0,162373,0.0,0.552,0.608,1.0,-9.786,0,0.0345,0.352,0.0,0.0533,0.637,112.367,4
Zayn - Pillowtalk,78.0,202746,1.0,0.584,0.7,11.0,-4.275,1,0.0456,0.117,0.0,0.0939,0.438,124.944,4
Katy Perry - Harleys in hawaii,78.0,185480,0.0,0.721,0.751,10.0,-6.203,0,0.125,0.162,6.59e-06,0.118,0.738,140.095,4
Itzy - Sneakers,78.0,179453,0.0,0.935,0.849,7.0,-3.047,1,0.0779,0.0192,0.0,0.0223,0.551,119.986,4
"Zico, Homies - New thing",78.0,147426,0.0,0.775,0.865,1.0,-2.015,1,0.307,0.0453,0.0,0.261,0.663,175.12,4
Seulgi - 28 reasons,78.0,189413,0.0,0.766,0.651,5.0,-3.546,0,0.0952,0.211,2.51e-06,0.144,0.488,121.995,4
Neil Diamond - Sweet caroline,78.0,203573,0.0,0.529,0.127,11.0,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,4
Aespa - Girls,78.0,240440,0.0,0.57,0.974,3.0,-0.173,0,0.325,0.115,0.000594,0.125,0.65,171.958,4
"Avicii, Sandro Cavazza - Without you",78.0,181672,1.0,0.662,0.858,2.0,-4.844,1,0.0428,0.00163,0.0,0.0456,0.295,133.993,4
Seafret - Atlantis - extra sped up version,78.0,190758,0.0,0.471,0.561,11.0,-7.068,0,0.03,0.0472,1.91e-06,0.122,0.215,99.808,4
"Lil Tjay, Offset, Moneybagg Yo - Run it up",78.0,232048,1.0,0.88,0.575,6.0,-6.091,1,0.163,0.415,0.0,0.109,0.671,120.031,4
Bts - Euphoria,78.0,228615,0.0,0.637,0.799,2.0,-4.518,1,0.0338,0.394,0.0,0.0921,0.57,104.996,4
Em Beihold - Numb little bug,78.0,169237,0.0,0.742,0.527,8.0,-6.892,0,0.0769,0.327,0.0,0.25,0.638,84.974,4
"Anuel Aa, Daddy Yankee, Zion & Lennox, Farruko, Wisin - Sola",78.0,307910,0.0,0.639,0.869,11.0,-4.024,1,0.147,0.27,0.0,0.0802,0.767,169.801,4
"Nio Garcia, Casper Magico, Bad Bunny, Darell, Ozuna, Nicky Jam - Te boté - remix",78.0,417920,1.0,0.903,0.675,11.0,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,4
Van Halen - Jump - 2015 remaster,78.0,241599,0.0,0.572,0.835,0.0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,4
The Neighbourhood - The beach,78.0,255133,0.0,0.245,0.64,2.0,-7.426,0,0.0608,0.131,8.11e-06,0.0766,0.105,135.739,4
Oasis - Wonderwall - remastered,78.0,258773,0.0,0.378,0.896,2.0,-4.066,1,0.0407,0.000452,0.0,0.194,0.469,174.302,4
Sia - Cheap thrills,78.0,211666,0.0,0.628,0.698,6.0,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,4
Mother Mother - Hayloft,78.0,181680,0.0,0.527,0.922,9.0,-2.666,0,0.0728,0.00475,0.000162,0.422,0.49,95.975,4
Ozzy Osbourne - Crazy train,78.0,293183,0.0,0.454,0.913,9.0,-4.008,1,0.107,0.408,0.000271,0.248,0.521,137.688,4
Twice - The feels,78.0,198053,0.0,0.808,0.903,9.0,-2.179,1,0.0729,0.0899,0.0,0.0816,0.922,120.044,4
Gorillaz - On melancholy hill,78.0,233866,0.0,0.689,0.739,2.0,-5.81,1,0.026,1.51e-05,0.509,0.064,0.578,120.423,4
Cigarettes After Sex - Sunsetz,78.0,215150,0.0,0.405,0.479,5.0,-9.396,1,0.0301,0.0527,0.795,0.0974,0.131,75.37,4
"Benny Blanco, Halsey, Khalid - Eastside",78.0,170769,0.0,0.632,0.686,6.0,-7.665,0,0.243,0.549,0.0,0.2,0.329,89.949,4
Mother Mother - Hayloft ii,78.0,215040,0.0,0.326,0.866,9.0,-4.541,0,0.101,0.0044,7.37e-06,0.0912,0.172,178.181,4
